GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 18 years:,Margin of Error; Male: - Under 18 years:,Estimate; Male: - Under 18 years: - Native,Margin of Error; Male: - Under 18 years: - Native,Estimate; Male: - Under 18 years: - Foreign born:,Margin of Error; Male: - Under 18 years: - Foreign born:,Estimate; Male: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Male: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Estimate; Male: - Under 18 years: - Foreign born: - Not a U.S. citizen,Margin of Error; Male: - Under 18 years: - Foreign born: - Not a U.S. citizen,Estimate; Male: - 18 years and over:,Margin of Error; Male: - 18 years and over:,Estimate; Male: - 18 years and over: - Native,Margin of Error; Male: - 18 years and over: - Native,Estimate; Male: - 18 years and over: - Foreign born:,Margin of Error; Male: - 18 years and over: - Foreign born:,Estimate; Male: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Male: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Estimate; Male: - 18 years and over: - Foreign born: - Not a U.S. citizen,Margin of Error; Male: - 18 years and over: - Foreign born: - Not a U.S. citizen,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 18 years:,Margin of Error; Female: - Under 18 years:,Estimate; Female: - Under 18 years: - Native,Margin of Error; Female: - Under 18 years: - Native,Estimate; Female: - Under 18 years: - Foreign born:,Margin of Error; Female: - Under 18 years: - Foreign born:,Estimate; Female: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Female: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Estimate; Female: - Under 18 years: - Foreign born: - Not a U.S. citizen,Margin of Error; Female: - Under 18 years: - Foreign born: - Not a U.S. citizen,Estimate; Female: - 18 years and over:,Margin of Error; Female: - 18 years and over:,Estimate; Female: - 18 years and over: - Native,Margin of Error; Female: - 18 years and over: - Native,Estimate; Female: - 18 years and over: - Foreign born:,Margin of Error; Female: - 18 years and over: - Foreign born:,Estimate; Female: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Female: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Estimate; Female: - 18 years and over: - Foreign born: - Not a U.S. citizen,Margin of Error; Female: - 18 years and over: - Foreign born: - Not a U.S. citizen
8600000US78742,78742,ZCTA5 78742,517,118,280,63,20,22,20,22,0,13,0,13,0,13,260,56,202,51,58,38,28,28,30,27,237,76,19,19,19,19,0,13,0,13,0,13,218,67,182,63,36,22,18,14,18,17
8600000US78744,78744,ZCTA5 78744,48432,1815,24895,1246,7448,841,6971,772,477,242,80,79,397,237,17447,976,10600,796,6847,757,1861,490,4986,716,23537,1079,7215,638,6869,660,346,182,90,105,256,116,16322,745,10776,611,5546,603,1464,283,4082,556
8600000US78745,78745,ZCTA5 78745,62220,2070,31086,1387,5530,620,5186,538,344,200,8,12,336,201,25556,1090,21067,878,4489,714,1578,350,2911,624,31134,1214,5410,671,5242,652,168,133,0,31,168,133,25724,1013,22152,921,3572,547,1344,308,2228,488
8600000US78746,78746,ZCTA5 78746,28268,683,13882,490,3588,264,3387,252,201,109,53,33,148,113,10294,411,8903,394,1391,219,834,165,557,188,14386,416,3624,267,3417,270,207,101,86,64,121,80,10762,328,9138,319,1624,191,1119,153,505,126
8600000US78747,78747,ZCTA5 78747,20954,1468,9845,658,2402,400,2154,357,248,193,135,116,113,169,7443,577,5778,545,1665,332,766,231,899,286,11109,1177,3201,660,3040,648,161,128,64,86,97,100,7908,635,6255,718,1653,473,548,212,1105,395
8600000US78748,78748,ZCTA5 78748,49142,1591,24525,1113,5667,605,5580,607,87,110,18,22,69,104,18858,921,16261,872,2597,521,1234,306,1363,392,24617,929,4675,505,4573,504,102,80,29,33,73,74,19942,697,16937,770,3005,505,1373,283,1632,408
8600000US78749,78749,ZCTA5 78749,37453,1175,18638,878,4760,498,4608,487,152,74,72,39,80,63,13878,645,11447,653,2431,386,990,246,1441,347,18815,849,3575,462,3531,463,44,38,44,38,0,28,15240,621,13061,651,2179,301,1409,229,770,200
8600000US78750,78750,ZCTA5 78750,30758,1412,14805,817,3861,449,3599,454,262,115,87,61,175,110,10944,712,8539,663,2405,401,1067,226,1338,337,15953,984,3433,421,3254,420,179,90,60,56,119,75,12520,734,9973,739,2547,314,1492,257,1055,223
8600000US78751,78751,ZCTA5 78751,14949,819,7781,605,642,146,620,144,22,34,0,21,22,34,7139,601,6303,604,836,178,197,80,639,158,7168,512,784,133,772,131,12,18,0,21,12,18,6384,478,5699,485,685,164,224,91,461,142
8600000US78752,78752,ZCTA5 78752,20302,1360,11468,958,2828,547,2555,532,273,137,32,50,241,130,8640,750,5166,549,3474,613,581,227,2893,628,8834,683,2184,399,1776,334,408,173,88,89,320,153,6650,486,4395,482,2255,365,425,163,1830,319
8600000US78753,78753,ZCTA5 78753,58693,2347,31390,1856,8325,847,7500,752,825,338,106,91,719,315,23065,1426,11486,724,11579,1276,2283,383,9296,1232,27303,1402,7109,785,6576,734,533,206,24,30,509,203,20194,909,11413,780,8781,861,2222,354,6559,744
8600000US78754,78754,ZCTA5 78754,23858,1873,11719,1138,3365,498,3037,463,328,238,38,73,290,223,8354,831,4787,623,3567,760,1283,307,2284,668,12139,1113,3135,588,2713,510,422,311,26,45,396,317,9004,729,5446,633,3558,608,1461,300,2097,549
8600000US78756,78756,ZCTA5 78756,8377,551,4148,414,495,141,495,141,0,19,0,19,0,19,3653,385,3399,381,254,167,127,90,127,91,4229,341,708,203,697,201,11,17,0,19,11,17,3521,239,3265,230,256,133,137,77,119,111
8600000US78757,78757,ZCTA5 78757,24059,1189,11828,858,2257,412,2218,398,39,63,0,25,39,63,9571,645,8020,603,1551,427,377,155,1174,383,12231,795,2386,390,2260,352,126,108,0,25,126,108,9845,601,8481,577,1364,367,289,131,1075,335
8600000US78758,78758,ZCTA5 78758,46618,1963,24489,1323,4622,643,4310,593,312,201,40,54,272,197,19867,1176,13261,820,6606,785,979,267,5627,768,22129,1088,5321,706,4845,676,476,192,50,62,426,182,16808,724,12101,738,4707,537,1028,254,3679,530
8600000US78759,78759,ZCTA5 78759,41847,1253,21093,929,4179,407,3955,385,224,108,25,32,199,107,16914,816,14148,773,2766,360,1376,207,1390,304,20754,817,3256,382,3076,390,180,67,86,61,94,42,17498,657,14372,659,3126,395,1803,260,1323,229
8600000US78801,78801,ZCTA5 78801,22156,629,10752,384,2979,266,2979,266,0,25,0,25,0,25,7773,236,6194,411,1579,372,614,200,965,306,11404,412,3188,262,3134,254,54,60,0,25,54,60,8216,304,6697,451,1519,344,582,210,937,285
8600000US78802,78802,ZCTA5 78802,549,489,219,241,94,148,94,148,0,13,0,13,0,13,125,129,82,111,43,69,0,13,43,69,330,286,103,111,103,111,0,13,0,13,0,13,227,186,193,185,34,56,34,56,0,13
8600000US78827,78827,ZCTA5 78827,1110,308,442,145,104,69,104,69,0,13,0,13,0,13,338,109,338,109,0,13,0,13,0,13,668,207,202,124,202,124,0,13,0,13,0,13,466,122,446,119,20,18,7,9,13,16
8600000US78828,78828,ZCTA5 78828,104,89,28,26,0,13,0,13,0,13,0,13,0,13,28,26,28,26,0,13,0,13,0,13,76,71,0,13,0,13,0,13,0,13,0,13,76,71,76,71,0,13,0,13,0,13
8600000US78829,78829,ZCTA5 78829,1195,408,490,195,162,101,162,101,0,13,0,13,0,13,328,144,328,144,0,13,0,13,0,13,705,286,228,177,228,177,0,13,0,13,0,13,477,206,466,206,11,17,0,13,11,17
8600000US78830,78830,ZCTA5 78830,867,312,483,206,72,47,72,47,0,13,0,13,0,13,411,187,384,172,27,38,2,3,25,38,384,148,53,39,53,39,0,13,0,13,0,13,331,125,326,125,5,7,0,13,5,7
8600000US78832,78832,ZCTA5 78832,3631,*****,2234,157,406,134,389,134,17,27,0,13,17,27,1828,165,1469,216,359,117,95,69,264,108,1397,157,297,77,268,72,29,32,0,13,29,32,1100,150,868,149,232,118,135,109,97,56
8600000US78833,78833,ZCTA5 78833,1403,295,643,170,111,52,111,52,0,13,0,13,0,13,532,155,512,153,20,24,5,6,15,24,760,184,136,67,136,67,0,13,0,13,0,13,624,163,624,163,0,13,0,13,0,13
8600000US78834,78834,ZCTA5 78834,8662,493,4297,273,1404,118,1404,118,0,19,0,19,0,19,2893,271,2537,243,356,153,170,120,186,108,4365,323,1424,158,1424,158,0,19,0,19,0,19,2941,226,2690,249,251,135,101,77,150,111
8600000US78836,78836,ZCTA5 78836,165,115,57,52,0,13,0,13,0,13,0,13,0,13,57,52,57,52,0,13,0,13,0,13,108,76,0,13,0,13,0,13,0,13,0,13,108,76,76,47,32,57,32,57,0,13
8600000US78837,78837,ZCTA5 78837,190,78,110,45,21,19,21,19,0,13,0,13,0,13,89,38,76,37,13,15,13,15,0,13,80,37,10,15,10,15,0,13,0,13,0,13,70,32,48,24,22,20,22,20,0,13
8600000US78838,78838,ZCTA5 78838,202,125,110,72,0,13,0,13,0,13,0,13,0,13,110,72,110,72,0,13,0,13,0,13,92,58,0,13,0,13,0,13,0,13,0,13,92,58,92,58,0,13,0,13,0,13
8600000US78839,78839,ZCTA5 78839,9251,508,4764,289,1391,156,1391,156,0,19,0,19,0,19,3373,221,2913,241,460,134,203,121,257,138,4487,323,1327,201,1327,201,0,19,0,19,0,19,3160,218,2900,247,260,150,152,88,108,95
8600000US78840,78840,ZCTA5 78840,48317,182,24425,177,7245,102,7030,176,215,145,21,33,194,142,17180,168,12582,381,4598,359,1840,301,2758,379,23892,141,6918,103,6709,182,209,136,15,16,194,134,16974,120,11154,453,5820,466,2656,347,3164,442
8600000US78843,78843,ZCTA5 78843,409,148,289,124,0,13,0,13,0,13,0,13,0,13,289,124,282,124,7,13,7,13,0,13,120,68,0,13,0,13,0,13,0,13,0,13,120,68,120,68,0,13,0,13,0,13
8600000US78850,78850,ZCTA5 78850,1306,273,652,144,164,89,164,89,0,13,0,13,0,13,488,106,482,105,6,8,6,8,0,13,654,177,133,55,133,55,0,13,0,13,0,13,521,139,512,140,9,10,9,10,0,13
8600000US78851,78851,ZCTA5 78851,33,32,21,23,7,11,7,11,0,13,0,13,0,13,14,14,12,13,2,4,0,13,2,4,12,12,0,13,0,13,0,13,0,13,0,13,12,12,9,11,3,5,0,13,3,5
8600000US78852,78852,ZCTA5 78852,55879,608,27806,296,9064,202,8735,251,329,167,24,37,305,168,18742,142,10388,593,8354,584,3129,411,5225,619,28073,361,8811,202,8503,253,308,142,44,43,264,139,19262,228,10136,680,9126,779,3327,429,5799,617
8600000US78860,78860,ZCTA5 78860,122,104,32,28,0,13,0,13,0,13,0,13,0,13,32,28,32,28,0,13,0,13,0,13,90,86,29,47,29,47,0,13,0,13,0,13,61,46,25,24,36,43,0,13,36,43
8600000US78861,78861,ZCTA5 78861,13782,905,7908,612,1632,310,1623,310,9,13,0,21,9,13,6276,497,5962,510,314,105,111,72,203,94,5874,543,1467,275,1467,275,0,21,0,21,0,21,4407,411,4108,378,299,146,189,109,110,84
8600000US78870,78870,ZCTA5 78870,1031,305,531,186,95,62,95,62,0,13,0,13,0,13,436,157,348,129,88,62,21,19,67,57,500,158,136,78,136,78,0,13,0,13,0,13,364,108,302,85,62,47,17,15,45,45
8600000US78871,78871,ZCTA5 78871,46,63,3,6,0,13,0,13,0,13,0,13,0,13,3,6,3,6,0,13,0,13,0,13,43,62,0,13,0,13,0,13,0,13,0,13,43,62,43,62,0,13,0,13,0,13
8600000US78872,78872,ZCTA5 78872,1724,343,914,215,310,114,310,114,0,13,0,13,0,13,604,158,532,144,72,44,41,38,31,24,810,186,225,95,225,95,0,13,0,13,0,13,585,130,491,123,94,53,40,31,54,43
8600000US78873,78873,ZCTA5 78873,1920,268,917,162,196,89,196,89,0,13,0,13,0,13,721,135,691,140,30,35,3,3,27,35,1003,188,241,91,241,91,0,13,0,13,0,13,762,152,661,143,101,99,19,29,82,100
8600000US78877,78877,ZCTA5 78877,1183,500,569,273,213,195,213,195,0,13,0,13,0,13,356,121,255,108,101,88,16,28,85,77,614,266,188,162,188,162,0,13,0,13,0,13,426,160,253,106,173,114,87,87,86,77
8600000US78879,78879,ZCTA5 78879,215,156,66,51,0,13,0,13,0,13,0,13,0,13,66,51,66,51,0,13,0,13,0,13,149,125,0,13,0,13,0,13,0,13,0,13,149,125,149,125,0,13,0,13,0,13
8600000US78880,78880,ZCTA5 78880,1833,275,888,192,185,90,185,90,0,13,0,13,0,13,703,164,655,167,48,33,32,28,16,18,945,188,130,67,130,67,0,13,0,13,0,13,815,167,691,156,124,106,114,106,10,12
8600000US78881,78881,ZCTA5 78881,2321,491,1244,337,446,203,446,203,0,13,0,13,0,13,798,226,779,228,19,25,0,13,19,25,1077,222,258,113,258,113,0,13,0,13,0,13,819,183,785,184,34,34,22,29,12,18
8600000US78883,78883,ZCTA5 78883,200,84,64,36,0,13,0,13,0,13,0,13,0,13,64,36,64,36,0,13,0,13,0,13,136,63,18,27,18,27,0,13,0,13,0,13,118,65,118,65,0,13,0,13,0,13
8600000US78884,78884,ZCTA5 78884,977,248,363,92,67,48,67,48,0,13,0,13,0,13,296,81,296,81,0,13,0,13,0,13,614,192,143,91,143,91,0,13,0,13,0,13,471,141,444,129,27,34,5,8,22,33
8600000US78885,78885,ZCTA5 78885,86,60,53,35,0,13,0,13,0,13,0,13,0,13,53,35,42,28,11,18,0,13,11,18,33,29,0,13,0,13,0,13,0,13,0,13,33,29,28,27,5,8,5,8,0,13
8600000US78886,78886,ZCTA5 78886,336,141,204,97,9,17,9,17,0,13,0,13,0,13,195,85,162,63,33,56,33,56,0,13,132,60,0,13,0,13,0,13,0,13,0,13,132,60,124,62,8,14,0,13,8,14
8600000US78931,78931,ZCTA5 78931,266,168,136,88,25,40,25,40,0,13,0,13,0,13,111,64,111,64,0,13,0,13,0,13,130,83,29,33,29,33,0,13,0,13,0,13,101,61,101,61,0,13,0,13,0,13
8600000US78932,78932,ZCTA5 78932,583,193,314,156,45,25,42,25,3,5,0,13,3,5,269,153,253,153,16,18,2,3,14,18,269,78,45,25,38,23,7,9,0,13,7,9,224,73,202,72,22,22,20,22,2,3
8600000US78933,78933,ZCTA5 78933,1138,312,567,150,71,62,71,62,0,13,0,13,0,13,496,125,471,121,25,27,13,16,12,15,571,179,45,45,45,45,0,13,0,13,0,13,526,165,504,160,22,28,0,13,22,28
8600000US78934,78934,ZCTA5 78934,6238,596,3213,431,1040,266,978,272,62,29,0,19,62,29,2173,297,1953,289,220,112,75,81,145,109,3025,302,659,175,619,175,40,18,0,19,40,18,2366,225,2186,234,180,118,47,40,133,100
8600000US78935,78935,ZCTA5 78935,1509,511,760,279,110,83,110,83,0,13,0,13,0,13,650,240,518,197,132,131,28,61,104,126,749,277,99,90,99,90,0,13,0,13,0,13,650,220,494,193,156,138,50,96,106,115
8600000US78938,78938,ZCTA5 78938,337,187,143,70,31,26,31,26,0,13,0,13,0,13,112,50,105,48,7,10,7,10,0,13,194,125,54,57,54,57,0,13,0,13,0,13,140,73,133,70,7,10,7,10,0,13
8600000US78940,78940,ZCTA5 78940,2387,357,1224,212,205,107,205,107,0,13,0,13,0,13,1019,167,1003,168,16,13,5,7,11,12,1163,213,193,88,183,84,10,16,0,13,10,16,970,160,956,159,14,11,10,9,4,8
8600000US78941,78941,ZCTA5 78941,2791,456,1412,240,239,98,235,98,4,8,0,13,4,8,1173,214,1007,192,166,75,48,33,118,71,1379,245,228,100,228,100,0,13,0,13,0,13,1151,204,1005,194,146,84,27,23,119,84
8600000US78942,78942,ZCTA5 78942,8499,419,4236,322,1034,172,1004,174,30,26,6,10,24,25,3202,219,2696,240,506,121,198,120,308,146,4263,230,1066,143,1042,148,24,38,0,19,24,38,3197,224,2675,300,522,172,118,86,404,147
8600000US78943,78943,ZCTA5 78943,231,157,101,71,11,19,11,19,0,13,0,13,0,13,90,67,90,67,0,13,0,13,0,13,130,91,9,15,9,15,0,13,0,13,0,13,121,88,121,88,0,13,0,13,0,13
8600000US78944,78944,ZCTA5 78944,521,190,264,100,34,28,34,28,0,13,0,13,0,13,230,97,222,98,8,11,3,5,5,10,257,100,18,20,18,20,0,13,0,13,0,13,239,99,220,99,19,21,12,16,7,12
8600000US78945,78945,ZCTA5 78945,10107,529,5056,325,1191,201,1191,201,0,21,0,21,0,21,3865,249,3509,256,356,165,220,163,136,66,5051,335,1174,177,1174,177,0,21,0,21,0,21,3877,259,3553,279,324,134,92,90,232,109
8600000US78946,78946,ZCTA5 78946,860,208,487,149,4,7,4,7,0,13,0,13,0,13,483,148,483,148,0,13,0,13,0,13,373,101,19,17,19,17,0,13,0,13,0,13,354,97,354,97,0,13,0,13,0,13
8600000US78947,78947,ZCTA5 78947,4605,437,2257,261,598,111,598,111,0,13,0,13,0,13,1659,208,1644,205,15,20,12,19,3,6,2348,231,544,102,544,102,0,13,0,13,0,13,1804,182,1764,183,40,39,16,23,24,32
8600000US78948,78948,ZCTA5 78948,743,233,403,159,58,51,58,51,0,13,0,13,0,13,345,125,333,126,12,14,3,5,9,13,340,101,45,35,45,35,0,13,0,13,0,13,295,88,295,88,0,13,0,13,0,13
8600000US78949,78949,ZCTA5 78949,768,260,367,116,133,73,133,73,0,13,0,13,0,13,234,74,234,74,0,13,0,13,0,13,401,162,175,104,175,104,0,13,0,13,0,13,226,88,226,88,0,13,0,13,0,13
8600000US78950,78950,ZCTA5 78950,2000,405,1040,199,99,71,99,71,0,13,0,13,0,13,941,181,941,181,0,13,0,13,0,13,960,248,146,131,146,131,0,13,0,13,0,13,814,175,785,164,29,45,0,13,29,45
8600000US78951,78951,ZCTA5 78951,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US78953,78953,ZCTA5 78953,874,349,394,152,22,35,22,35,0,13,0,13,0,13,372,145,372,145,0,13,0,13,0,13,480,218,111,110,111,110,0,13,0,13,0,13,369,168,369,168,0,13,0,13,0,13
8600000US78954,78954,ZCTA5 78954,1170,168,548,103,46,28,46,28,0,13,0,13,0,13,502,96,491,96,11,11,0,13,11,11,622,103,30,24,30,24,0,13,0,13,0,13,592,99,585,100,7,10,0,13,7,10
8600000US78956,78956,ZCTA5 78956,5518,531,2496,276,483,136,483,136,0,19,0,19,0,19,2013,232,1864,238,149,83,39,61,110,60,3022,380,613,175,613,175,0,19,0,19,0,19,2409,271,2115,237,294,96,88,77,206,71
8600000US78957,78957,ZCTA5 78957,9310,764,4260,371,871,197,871,197,0,19,0,19,0,19,3389,287,3234,291,155,87,78,62,77,61,5050,546,1265,297,1265,297,0,19,0,19,0,19,3785,376,3705,375,80,53,29,28,51,45
8600000US78959,78959,ZCTA5 78959,2047,343,1156,195,242,87,242,87,0,13,0,13,0,13,914,149,529,129,385,127,14,15,371,125,891,182,178,95,178,95,0,13,0,13,0,13,713,124,568,114,145,51,7,9,138,50
8600000US78962,78962,ZCTA5 78962,5200,529,2680,315,537,171,530,170,7,12,0,19,7,12,2143,235,1996,222,147,68,74,57,73,58,2520,291,613,212,603,205,10,19,0,19,10,19,1907,207,1805,209,102,76,49,61,53,46
8600000US78963,78963,ZCTA5 78963,1174,263,588,128,241,97,241,97,0,13,0,13,0,13,347,75,336,74,11,17,0,13,11,17,586,169,134,79,134,79,0,13,0,13,0,13,452,127,410,101,42,43,42,43,0,13
8600000US79001,79001,ZCTA5 79001,201,58,106,33,12,13,12,13,0,13,0,13,0,13,94,30,92,30,2,4,0,13,2,4,95,30,7,9,7,9,0,13,0,13,0,13,88,28,83,27,5,6,1,3,4,4
8600000US79003,79003,ZCTA5 79003,210,63,114,36,37,23,37,23,0,13,0,13,0,13,77,24,77,24,0,13,0,13,0,13,96,35,20,13,20,13,0,13,0,13,0,13,76,26,71,25,5,8,0,13,5,8
8600000US79005,79005,ZCTA5 79005,1653,129,918,88,228,60,224,59,4,6,0,13,4,6,690,71,528,71,162,58,13,11,149,57,735,82,166,40,162,40,4,5,0,13,4,5,569,72,454,67,115,43,5,7,110,42
8600000US79007,79007,ZCTA5 79007,14415,281,7090,267,1783,149,1767,148,16,20,0,21,16,20,5307,221,4916,258,391,121,133,68,258,111,7325,229,1971,146,1913,136,58,49,0,21,58,49,5354,214,4839,217,515,126,276,97,239,90
8600000US79009,79009,ZCTA5 79009,1921,244,982,148,269,79,259,78,10,16,0,13,10,16,713,118,393,90,320,98,46,29,274,94,939,144,264,77,264,77,0,13,0,13,0,13,675,110,433,83,242,79,41,26,201,68
8600000US79010,79010,ZCTA5 79010,1008,367,652,374,434,306,434,306,0,13,0,13,0,13,218,136,218,136,0,13,0,13,0,13,356,231,143,194,136,180,7,15,7,15,0,13,213,118,207,118,6,11,6,11,0,13
8600000US79011,79011,ZCTA5 79011,209,73,103,42,27,24,27,24,0,13,0,13,0,13,76,26,69,25,7,11,0,13,7,11,106,38,9,12,9,12,0,13,0,13,0,13,97,33,87,29,10,16,0,13,10,16
8600000US79012,79012,ZCTA5 79012,1272,478,701,315,314,304,314,304,0,13,0,13,0,13,387,148,354,148,33,44,33,44,0,13,571,261,202,179,202,179,0,13,0,13,0,13,369,152,369,152,0,13,0,13,0,13
8600000US79013,79013,ZCTA5 79013,3707,299,1986,230,636,165,512,153,124,90,0,13,124,90,1350,204,474,178,876,199,164,94,712,214,1721,234,774,165,705,173,69,61,5,9,64,61,947,153,252,97,695,168,145,77,550,174
8600000US79014,79014,ZCTA5 79014,4119,56,1964,79,550,76,519,93,31,39,0,13,31,39,1414,69,1088,88,326,83,78,53,248,94,2155,82,773,73,715,83,58,52,0,13,58,52,1382,71,1130,71,252,55,18,28,234,56
8600000US79015,79015,ZCTA5 79015,21576,690,10331,503,2653,356,2634,360,19,32,0,25,19,32,7678,447,7148,452,530,235,155,101,375,222,11245,585,2422,344,2406,347,16,27,0,25,16,27,8823,477,8472,475,351,169,126,79,225,145
8600000US79016,79016,ZCTA5 79016,133,123,49,95,0,13,0,13,0,13,0,13,0,13,49,95,49,95,0,13,0,13,0,13,84,38,0,13,0,13,0,13,0,13,0,13,84,38,79,39,5,11,5,11,0,13
8600000US79018,79018,ZCTA5 79018,272,97,114,47,37,31,37,31,0,13,0,13,0,13,77,30,73,31,4,6,0,13,4,6,158,61,18,15,18,15,0,13,0,13,0,13,140,56,139,55,1,2,1,2,0,13
8600000US79019,79019,ZCTA5 79019,1756,130,872,87,224,55,224,55,0,13,0,13,0,13,648,55,625,57,23,18,17,16,6,10,884,77,187,44,187,44,0,13,0,13,0,13,697,58,681,61,16,14,11,12,5,7
8600000US79021,79021,ZCTA5 79021,142,53,76,33,17,11,15,11,2,4,0,13,2,4,59,26,33,20,26,23,0,13,26,23,66,29,29,19,29,19,0,13,0,13,0,13,37,16,34,16,3,4,0,13,3,4
8600000US79022,79022,ZCTA5 79022,11488,224,6639,180,1732,161,1447,213,285,192,22,35,263,186,4907,86,4058,219,849,206,195,87,654,192,4849,235,1325,181,1193,192,132,106,22,35,110,99,3524,99,2837,179,687,181,289,138,398,144
8600000US79024,79024,ZCTA5 79024,470,87,237,49,81,33,81,33,0,13,0,13,0,13,156,29,149,28,7,8,4,6,3,4,233,46,56,25,56,25,0,13,0,13,0,13,177,34,173,34,4,7,4,7,0,13
8600000US79025,79025,ZCTA5 79025,39,51,29,37,0,13,0,13,0,13,0,13,0,13,29,37,19,32,10,15,0,13,10,15,10,17,0,13,0,13,0,13,0,13,0,13,10,17,10,17,0,13,0,13,0,13
8600000US79027,79027,ZCTA5 79027,5090,223,2537,167,716,99,685,106,31,37,0,19,31,37,1821,129,1370,144,451,131,129,73,322,105,2553,180,822,91,798,104,24,47,0,19,24,47,1731,135,1177,151,554,159,112,57,442,165
8600000US79029,79029,ZCTA5 79029,16010,392,8231,327,2670,280,2485,299,185,109,0,21,185,109,5561,244,3923,282,1638,236,570,213,1068,266,7779,333,2304,250,2129,197,175,153,8,14,167,154,5475,185,3962,275,1513,269,395,155,1118,265
8600000US79031,79031,ZCTA5 79031,1397,222,684,149,236,99,215,81,21,25,0,13,21,25,448,81,347,61,101,55,17,14,84,55,713,113,213,72,201,68,12,13,0,13,12,13,500,66,425,64,75,36,18,19,57,34
8600000US79032,79032,ZCTA5 79032,180,137,101,76,36,37,36,37,0,13,0,13,0,13,65,45,56,43,9,10,5,6,4,5,79,62,22,19,22,19,0,13,0,13,0,13,57,46,55,46,2,3,2,3,0,13
8600000US79033,79033,ZCTA5 79033,87,67,35,27,0,13,0,13,0,13,0,13,0,13,35,27,24,20,11,17,0,13,11,17,52,44,14,21,14,21,0,13,0,13,0,13,38,31,26,25,12,18,0,13,12,18
8600000US79034,79034,ZCTA5 79034,634,99,359,67,140,53,132,54,8,9,0,13,8,9,219,41,185,37,34,19,7,7,27,18,275,51,81,29,78,29,3,4,0,13,3,4,194,33,158,32,36,19,17,13,19,14
8600000US79035,79035,ZCTA5 79035,4892,228,2632,148,794,116,729,131,65,76,17,21,48,72,1838,130,1242,178,596,162,122,63,474,162,2260,165,659,90,614,93,45,45,33,42,12,17,1601,128,1241,132,360,94,163,80,197,74
8600000US79036,79036,ZCTA5 79036,5253,446,2655,304,654,164,654,164,0,19,0,19,0,19,2001,225,1989,227,12,21,12,21,0,19,2598,284,609,138,609,138,0,19,0,19,0,19,1989,240,1941,240,48,30,39,32,9,10
8600000US79039,79039,ZCTA5 79039,951,167,471,78,140,48,140,48,0,13,0,13,0,13,331,50,323,51,8,15,0,13,8,15,480,115,133,74,133,74,0,13,0,13,0,13,347,71,328,67,19,17,6,8,13,14
8600000US79040,79040,ZCTA5 79040,1771,231,977,149,281,82,277,80,4,7,0,13,4,7,696,105,437,74,259,86,54,30,205,87,794,123,256,71,236,73,20,22,0,13,20,22,538,88,395,81,143,55,6,10,137,53
8600000US79041,79041,ZCTA5 79041,3199,314,1569,192,427,118,427,118,0,13,0,13,0,13,1142,141,1014,140,128,60,47,40,81,51,1630,186,561,137,561,137,0,13,0,13,0,13,1069,120,946,125,123,72,22,21,101,66
8600000US79042,79042,ZCTA5 79042,1136,199,610,126,212,72,212,72,0,13,0,13,0,13,398,87,388,89,10,11,5,6,5,8,526,105,109,50,109,50,0,13,0,13,0,13,417,76,391,76,26,19,16,11,10,15
8600000US79043,79043,ZCTA5 79043,1443,240,723,148,254,87,247,87,7,11,1,2,6,11,469,112,285,87,184,67,28,21,156,67,720,145,188,81,187,81,1,2,1,2,0,13,532,102,445,88,87,37,20,16,67,32
8600000US79044,79044,ZCTA5 79044,651,147,305,77,93,44,79,41,14,22,0,13,14,22,212,51,102,47,110,44,7,11,103,44,346,86,133,52,120,53,13,13,0,13,13,13,213,51,147,45,66,28,3,5,63,27
8600000US79045,79045,ZCTA5 79045,19066,239,9517,171,3062,151,3012,152,50,49,6,9,44,48,6455,110,4668,221,1787,219,461,130,1326,240,9549,129,2934,76,2916,77,18,21,0,21,18,21,6615,99,5218,243,1397,228,382,127,1015,224
